,1,2
51,E60,Eq-Comparison:T117 Temporal-Period:T118
52,E61,Eq-Comparison:T119 Temporal-Period:T120 Value:T41 Temporal-Unit:T30
53,E62,Modifier:T121 Modifies:T82
54,T1,Condition 45 48	SCD
55,T2,Condition-Name 45 48	SCD
56,T3,Condition 52 55	MCI
57,T4,Condition-Name 52 55	MCI
58,T5,Condition 482 504	coronary heart disease
59,T6,Condition-Name 482 504	coronary heart disease
60,T7,Condition 426 439	brain disease
61,T8,Condition-Name 426 439	brain disease
62,T9,Condition 508 521	heart failure
63,T10,Condition-Name 508 521	heart failure
64,T11,Condition 457 467	depression
65,T12,Condition-Name 457 467	depression
66,T13,Condition 322 330	Dementia
67,T14,Condition-Name 322 330	Dementia
68,T15,Condition 383 391	dementia
69,T16,Condition-Name 383 391	dementia
70,T17,Procedure 701 714	chemo-therapy
71,T18,Procedure-Name 701 714	chemo-therapy
72,T19,Procedure 687 696	radiation
73,T20,Procedure-Name 687 696	radiation
74,T23,Eq-Operator 29 30	>
75,T24,Eq-Operator 348 349	<
76,T25,Eq-Operator 364 367	>/=
77,T26,Eq-Operator 807 808	<
78,T27,Eq-Temporal-Unit 34 39	years
79,T28,Eq-Temporal-Unit 267 273	months
80,T29,Eq-Temporal-Unit 811 816	years
81,T30,Eq-Temporal-Unit 925 931	months
82,T32,Age 25 28	Age
83,T33,Eq-Value 31 33	50
84,T35,Eq-Value 265 266	3
85,T36,Eq-Value 350 352	26
86,T37,Eq-Value 368 369	1
87,T38,Eq-Value 809 810	5
88,T39,Eq-Value 849 850	2
89,T41,Eq-Value 923 924	3
90,T42,Eq-Comparison 29 39	> 50 years
91,T43,Eq-Comparison 348 352	< 26
92,T44,Eq-Comparison 807 816	< 5 years
93,T45,Condition 76 93	neurodegeneration
94,T46,Condition-Name 76 93	neurodegeneration
95,T47,Negation 61 63	No
96,T21,Observation 100 111	CSF phospho
97,T22,Observation-Name 100 111	CSF phospho
98,T48,Observation 116 132	total tau-levels
99,T49,Observation-Name 116 132	total tau-levels
100,T50,Eq-Comparison 133 146	below cut-off
101,T51,Eq-Operator 133 138	below
102,T52,Eq-Unit 139 146	cut-off
103,T54,Language 153 165	Scandinavian
104,T34,Study 223 228	study
105,T55,Other 219 222	DDI
106,T56,Eq-Comparison 195 201	2-year
107,T57,Eq-Value 195 196	2
108,T58,Eq-Temporal-Unit 197 201	year
109,T59,Encounter 202 211	follow-up
110,T61,Drug 241 251	medication
111,T62,Stability 234 240	Stable
112,T63,Eq-Comparison 256 273	at least 3 months
113,T64,Eq-Operator 256 264	at least
114,T66,Study 283 291	baseline
115,T67,Observation 343 347	MMSE
116,T68,Observation-Name 343 347	MMSE
117,T69,Observation 360 363	CDR
118,T70,Observation-Name 360 363	CDR
119,T71,Eq-Comparison 364 369	>/= 1
120,T73,Condition 412 414	AD
121,T74,Condition-Name 412 414	AD
122,T75,Exception 407 411	than
123,T76,Severity 445 456	Significant
124,T77,Stability 473 481	Unstable
125,T79,Procedure 533 542	treatment
126,T80,Assertion 525 532	need of
127,T81,Condition 557 578	inflammatory diseases
128,T82,Condition-Name 557 578	inflammatory diseases
129,T83,Other 377 382	Other
130,T84,Other 420 425	Other
131,T85,Condition 584 599	Somatic disease
132,T86,Condition-Name 584 599	Somatic disease
133,T87,Condition 618 636	cognitive function
134,T88,Condition-Name 618 636	cognitive function
135,T89,Stability 611 617	affect
136,T90,Assertion 605 610	might
137,T91,Drug 661 675	anticoagulants
138,T92,Drug-Name 661 675	anticoagulants
139,T93,Eq-Comparison 652 657	Usage
140,T94,Eq-Temporal-Period 652 657	Usage
141,T95,Eq-Comparison 681 686	Prior
142,T96,Eq-Temporal-Period 681 686	Prior
143,T98,Condition 734 737	CNS
144,T99,Condition-Name 734 737	CNS
145,T100,Stability 724 733	affecting
146,T101,Assertion 715 723	possibly
147,T102,Condition 752 758	cancer
148,T103,Condition-Name 752 758	cancer
149,T104,Condition 776 783	disease
150,T106,Severity 768 775	serious
151,T107,Other 762 767	other
152,T108,Observation 789 806	expected survival
153,T109,Observation-Name 789 806	expected survival
154,T111,Drug 822 831	Fish meal
155,T112,Drug-Name 822 831	Fish meal
156,T113,Eq-Comparison 839 863	more than 2 times a week
157,T114,Eq-Operator 839 848	more than
158,T115,Eq-Temporal-Unit 859 863	week
159,T40,Drug 889 908	Omega-3 supplements
160,T116,Drug-Name 889 908	Omega-3 supplements
161,T117,Eq-Comparison 869 878	Regularly
162,T118,Eq-Temporal-Period 869 878	Regularly
163,T119,Eq-Comparison 918 931	last 3 months
164,T120,Eq-Temporal-Period 918 922	last
165,T121,Modifier 548 556	Systemic
166,A1,Eq-Operator-Value T23 GT
167,A2,Eq-Operator-Value T24 LT
168,A3,Eq-Operator-Value T25 GTEQ
169,A4,Eq-Operator-Value T26 LT
170,A5,Eq-Temporal-Unit-Value T27 year
171,A6,Eq-Temporal-Unit-Value T28 month
172,A7,Eq-Temporal-Unit-Value T29 year
173,A8,Eq-Temporal-Unit-Value T30 month
174,A9,Observation-Type-Value E8 lab
175,A10,Observation-Type-Value E10 lab
176,A11,Eq-Operator-Value T51 LT
177,A12,Eq-Unit-Value T52 ref-range-low
178,A13,Eq-Temporal-Unit-Value T58 year
179,A15,Stability-Value T62 stable
180,A16,Eq-Operator-Value T64 GTEQ
181,A20,Severity-Value T76 severe
182,A21,Stability-Value T77 change
183,A22,Assertion-Type-Value E39 hypothetical
184,A23,Stability-Value T89 change
185,A24,Assertion-Type-Value E45 hypothetical
186,A25,Eq-Temporal-Period-Value T94 present
187,A26,Eq-Temporal-Period-Value T96 past
188,A27,Stability-Value T100 change
189,A28,Assertion-Type-Value E51 hypothetical
190,A29,Severity-Value T106 severe
191,A30,Eq-Operator-Value T114 GT
192,A31,Eq-Temporal-Unit-Value T115 week
193,A32,Eq-Temporal-Period-Value T118 present
194,A33,Eq-Temporal-Period-Value T120 past
195,R1,Example-Of Arg1:E8 Arg2:E4
196,R2,Equivalent-To Arg1:E31 Arg2:E13
197,R3,Treatment-For Arg1:E38 Arg2:E9
198,R4,Equivalent-To Arg1:E44 Arg2:T89
199,R5,Caused-By Arg1:T89 Arg2:E43
200,R6,Equivalent-To Arg1:E50 Arg2:T100
201,R7,Caused-By Arg1:T100 Arg2:E17
202,R8,Or Arg1:E1 Arg2:E3
203,R9,Or Arg1:E8 Arg2:E10
204,R10,During Arg1:E21 Arg2:E16
205,R11,Before Arg1:E28 Arg2:E30
206,R12,Or Arg1:E31 Arg2:E32
207,R13,Or Arg1:E5 Arg2:E9
208,R14,Or Arg1:E19 Arg2:E17
209,R15,And Arg1:E53 Arg2:E55
210,R16,Treatment-For Arg1:E38 Arg2:E5
0,E1,Condition:T1 Name:T2
1,E3,Drug:T3 Name:T4 Stability:T33 Duration:E12
2,E5,Observation:T5 Name:T6 Numeric-Filter:E8
3,E6,Eq-Comparison:T19 Operator:T7 Value:T14 Unit:T24
4,E7,Eq-Comparison:T20 Operator:T8 Value:T18 Unit:T59 Per:T60
5,E8,Eq-Comparison:T21 Operator:T11 Value:T12 Value2:T13
6,E2,Observation:T22 Name:T23 Numeric-Filter:E6
7,E4,Observation:T25 Name:T26 Stability:T27 Temporality:E10
8,E9,Observation:T28 Name:T29 Temporality:E10 Stability:T27
9,E10,Eq-Comparison:T30 Temporal-Period:T31 Temporal-Unit:T9 Value:T15
10,E12,Eq-Comparison:T34 Operator:T35 Value:T16 Temporal-Unit:T10
11,E13,Condition:T36 Name:T37 Duration:E14
12,E14,Eq-Comparison:T38 Operator:T39 Value:T17 Temporal-Unit:T40
13,E15,Condition:T41 Temporality:E21 Name:T42
14,E16,Modifier:T43 Modifies:E15
15,E17,Modifier:T44 Modifies:E15
16,E18,Modifier:T45 Modifies:E15
17,E19,Modifier:T46 Modifies:E15
18,E21,Eq-Comparison:T48 Temporal-Period:T49
19,E22,Procedure:T50
20,E23,Condition:T51 Name:T52
21,E24,Allergy:T53 Name:T54 Name2:T55
22,E26,Observation:T57 Name:T58 Numeric-Filter:E7
23,E27,Drug:T61 Name:T62
24,E28,Drug:T63 Name:T64 Temporality:E29
25,E29,Eq-Comparison:T65 Temporal-Period:T66
26,T1,Condition 371 390	Lactose intolerance
27,T2,Condition-Name 371 390	Lactose intolerance
28,T3,Drug 140 155	oral medication
29,T4,Drug-Name 140 155	oral medication
30,T5,Observation 25 28	BMI
31,T6,Observation-Name 25 28	BMI
32,T7,Eq-Operator 46 47	<
33,T8,Eq-Operator 459 460	>
34,T9,Eq-Temporal-Unit 113 119	months
35,T10,Eq-Temporal-Unit 171 177	months
36,T11,Eq-Operator 31 32	-
37,T12,Eq-Value 29 31	27
38,T13,Eq-Value 32 34	36
39,T14,Eq-Value 48 51	8.5
40,T15,Eq-Value 111 112	3
41,T16,Eq-Value 169 170	3
42,T17,Eq-Value 217 218	1
43,T18,Eq-Value 461 462	2
44,T19,Eq-Comparison 46 52	< 8.5%
45,T20,Eq-Comparison 459 477	> 2 drinks per day
46,T21,Eq-Comparison 29 34	27-36
47,T22,Observation 40 45	HbA1C
48,T23,Observation-Name 40 45	HbA1C
49,T24,Eq-Unit 51 52	%
50,T25,Observation 67 78	body weight
51,T26,Observation-Name 67 78	body weight
52,T27,Stability 58 66	Constant
53,T28,Observation 83 97	dietary habits
54,T29,Observation-Name 83 97	dietary habits
55,T30,Eq-Comparison 106 119	last 3 months
56,T31,Eq-Temporal-Period 106 110	last
57,T33,Stability 125 131	Stable
58,T34,Eq-Comparison 160 177	at least 3 months
59,T35,Eq-Operator 160 168	at least
60,T36,Condition 198 202	T2DM
61,T37,Condition-Name 198 202	T2DM
62,T38,Eq-Comparison 207 223	more than 1 year
63,T39,Eq-Operator 207 216	more than
64,T40,Eq-Temporal-Unit 219 223	year
65,T41,Condition 321 329	diseases
66,T42,Condition-Name 321 329	diseases
67,T43,Modifier 260 274	cardiovascular
68,T44,Modifier 276 292	gastrointestinal
69,T45,Modifier 294 299	renal
70,T46,Modifier 304 320	endocrinological
71,T48,Eq-Comparison 249 256	History
72,T49,Eq-Temporal-Period 249 256	History
73,T50,Procedure 335 344	Treatment
74,T51,Condition 349 365	weight reduction
75,T52,Condition-Name 349 365	weight reduction
76,T53,Allergy 396 405	Allergies
77,T54,Allergy-Name 409 413	milk
78,T55,Allergy-Name 418 423	dairy
79,T57,Observation 438 457	Alcohol consumption
80,T58,Observation-Name 438 457	Alcohol consumption
81,T59,Eq-Unit 463 469	drinks
82,T60,Eq-Temporal-Unit 474 477	day
83,T61,Drug 494 505	supplements
84,T62,Drug-Name 494 505	supplements
85,T63,Drug 521 528	insulin
86,T64,Drug-Name 521 528	insulin
87,T65,Eq-Comparison 511 520	Receiving
88,T66,Eq-Temporal-Period 511 520	Receiving
89,A1,Observation-Type-Value E5 vital
90,A2,Eq-Operator-Value T7 LT
91,A3,Eq-Operator-Value T8 GT
92,A4,Eq-Temporal-Unit-Value T9 month
93,A5,Eq-Temporal-Unit-Value T10 month
94,A6,Eq-Operator-Value T11 BETWEEN
95,A7,Observation-Type-Value E2 lab
96,A8,Observation-Type-Value E4 vital
97,A9,Stability-Value T27 stable
98,A10,Observation-Type-Value E9 social-habit
99,A11,Eq-Temporal-Period-Value T31 past
100,A12,Stability-Value T33 stable
101,A13,Eq-Operator-Value T35 GTEQ
102,A14,Eq-Operator-Value T39 GT
103,A15,Eq-Temporal-Unit-Value T40 year
104,A16,Eq-Temporal-Period-Value T49 past
105,A17,Observation-Type-Value E26 social-habit
106,A18,Eq-Temporal-Unit-Value T60 day
107,A19,Eq-Temporal-Period-Value T66 present
108,R1,Treatment-For Arg1:E22 Arg2:E23
109,R2,And Arg1:E4 Arg2:E9
110,R3,And Arg1:E18 Arg2:E19
111,R4,Or Arg1:T54 Arg2:T55
112,R5,Or Arg1:E16 Arg2:E17
113,R6,Or Arg1:E17 Arg2:E18
0,E1,Condition:T1 Name:T2 Duration:E4
1,E3,Condition:T3 Name:T4 Temporality:E11
2,E5,Condition:T5 Name:T6
3,E7,Procedure:T7 Name:T8 Temporality:E48 Temporality2:E49
4,E9,Procedure:T9 Name:T10 Temporality:E14
5,E10,Eq-Comparison:T36 Operator:T11 Value:T28
6,E11,Eq-Comparison:T37 Operator:T12 Temporal-Unit:T21 Value:T30
7,E12,Eq-Comparison:T38 Operator:T13 Temporal-Unit:T22 Value:T31
8,E13,Eq-Comparison:T39 Operator:T16 Temporal-Unit:T24 Value:T33
9,E14,Eq-Comparison:T40 Operator:T17 Temporal-Unit:T25 Value:T34
10,E15,Eq-Comparison:T41 Operator:T18 Temporal-Unit:T26 Value:T35
11,E2,Study:T42
12,E4,Eq-Comparison:T43 Operator:T44 Temporal-Unit:T19 Value:T27
13,E6,Eq-Comparison:T45 Value:T46 Temporal-Unit:T20
14,E16,Observation:T48 Name:T49 Numeric-Filter:E17
15,E17,Eq-Comparison:T50 Unit:T51 Value:T52 Value2:T54 Operator:T53
16,E18,Study:T55
17,E20,Observation:T57 Name:T58 Numeric-Filter:E10
18,E21,Study:T59
19,E23,Immunization:T60
20,E24,Risk:T61 Risk-For:E5
21,E25,Organism:T62 Name:T63
22,E26,Study:T64 Study-Of:E27
23,E27,Drug:T65
24,E31,Condition:T69
25,E32,Condition:T70 Name:T71 Temporality:E33
26,E33,Eq-Comparison:T72 Temporal-Period:T73
27,E37,Eq-Comparison:T77 Temporal-Period:T78
28,E38,Condition:T79 Name:T80 Temporality:E37
29,E39,Condition:T81 Name:T82
30,E41,Study:T84
31,E43,Procedure:T86
32,E44,Coreference:T87 Refers-To:E39 Temporality:E12
33,E45,Negation:T88 Negates:E44
34,E47,Exception:T90 From:E39 Except:E43
35,E48,Eq-Comparison:T91 Temporal-Period:T92
36,E49,Eq-Comparison:T93 Operator:T14 Temporal-Unit:T23 Value:T32
37,E50,Study:T94
38,E52,Condition:T96 Name:T97 Temporality:E53
39,E53,Eq-Comparison:T98 Temporal-Period:T99
40,E54,Drug:T15 Name:T100 Temporality:E13
41,E55,Study:T101
42,E57,Study:T103
43,E59,Drug:T105 Name:T106 Temporality:E15
44,E60,Study:T107
45,E62,Drug:T109 Name:T110
46,E63,Drug:T111 Name:T112
47,E64,Eq-Comparison:T113 Temporal-Period:T114
48,E65,Procedure:T115 Temporality:E64
49,E34,Negation:T74 Negates:E67
50,E35,Organism:T75 Name:T116
51,E66,Modifier:T117 Modifies:T6
52,E67,Procedure:T118
53,T1,Condition 40 57	Myasthenia Gravis
54,T2,Condition-Name 40 57	Myasthenia Gravis
55,T3,Condition 357 381	meningococcal infections
56,T4,Condition-Name 357 381	meningococcal infections
57,T5,Condition 484 493	infection
58,T6,Condition-Name 484 493	infection
59,T7,Procedure 759 769	thymectomy
60,T8,Procedure-Name 759 769	thymectomy
61,T9,Procedure 996 1011	plasma exchange
62,T10,Procedure-Name 996 1011	plasma exchange
63,T11,Eq-Operator 289 290	≥
64,T12,Eq-Operator 382 388	within
65,T13,Eq-Operator 715 716	≥
66,T14,Eq-Operator 770 776	within
67,T16,Eq-Operator 947 953	within
68,T17,Eq-Operator 1012 1018	within
69,T18,Eq-Operator 1071 1077	within
70,T19,Eq-Temporal-Unit 69 75	months
71,T20,Eq-Temporal-Unit 81 85	days
72,T21,Eq-Temporal-Unit 391 396	years
73,T22,Eq-Temporal-Unit 719 724	years
74,T23,Eq-Temporal-Unit 784 790	months
75,T24,Eq-Temporal-Unit 956 961	weeks
76,T25,Eq-Temporal-Unit 1021 1026	weeks
77,T26,Eq-Temporal-Unit 1080 1086	months
78,T27,Eq-Value 67 68	6
79,T28,Eq-Value 291 292	6
80,T30,Eq-Value 389 390	3
81,T31,Eq-Value 717 718	5
82,T32,Eq-Value 781 783	12
83,T33,Eq-Value 954 955	4
84,T34,Eq-Value 1019 1020	4
85,T35,Eq-Value 1078 1079	6
86,T36,Eq-Comparison 289 292	≥ 6
87,T37,Eq-Comparison 382 396	within 3 years
88,T38,Eq-Comparison 715 724	≥ 5 years
89,T39,Eq-Comparison 947 961	within 4 weeks
90,T40,Eq-Comparison 1012 1026	within 4 weeks
91,T41,Eq-Comparison 1071 1086	within 6 months
92,T42,Study 112 121	Screening
93,T43,Eq-Comparison 58 75	at least 6 months
94,T44,Eq-Operator 58 66	at least
95,T45,Eq-Comparison 77 85	180 days
96,T46,Eq-Value 77 80	180
97,T48,Observation 168 231	Myasthenia Gravis Foundation of America Clinical Classification
98,T49,Observation-Name 168 231	Myasthenia Gravis Foundation of America Clinical Classification
99,T50,Eq-Comparison 232 246	Class II to IV
100,T51,Eq-Unit 232 237	Class
101,T52,Eq-Value 238 240	II
102,T53,Eq-Operator 241 243	to
103,T54,Eq-Value 244 246	IV
104,T55,Study 250 259	screening
105,T57,Observation 266 272	MG-ADL
106,T58,Observation-Name 266 272	MG-ADL
107,T59,Study 296 305	screening
108,T60,Immunization 338 348	Vaccinated
109,T61,Risk 462 466	risk
110,T62,Organism 495 509	N meningitidis
111,T63,Organism-Name 495 509	N meningitidis
112,T64,Study 437 442	study
113,T65,Drug 443 447	drug
114,T69,Condition 532 550	Medical Conditions
115,T70,Condition 580 587	thymoma
116,T71,Condition-Name 580 587	thymoma
117,T72,Eq-Comparison 560 566	active
118,T73,Eq-Temporal-Period 560 566	active
119,T77,Eq-Comparison 589 596	History
120,T78,Eq-Temporal-Period 589 596	History
121,T79,Condition 600 616	thymic carcinoma
122,T80,Condition-Name 600 616	thymic carcinoma
123,T81,Condition 620 637	thymic malignancy
124,T82,Condition-Name 620 637	thymic malignancy
125,T84,Study 732 741	screening
126,T86,Procedure 670 679	treatment
127,T87,Coreference 700 710	recurrence
128,T88,Negation 685 687	no
129,T90,Exception 638 644	unless
130,T91,Eq-Comparison 748 755	History
131,T92,Eq-Temporal-Period 748 755	History
132,T93,Eq-Comparison 770 790	within the 12 months
133,T94,Study 800 809	screening
134,T96,Condition 842 851	infection
135,T97,Condition-Name 842 851	infection
136,T98,Eq-Comparison 816 823	History
137,T99,Eq-Temporal-Period 816 823	History
138,T15,Drug 929 946	IV immunoglobulin
139,T100,Drug-Name 929 946	IV immunoglobulin
140,T101,Study 965 978	randomization
141,T103,Study 1030 1043	randomization
142,T105,Drug 1061 1070	rituximab
143,T106,Drug-Name 1061 1070	rituximab
144,T107,Study 1090 1099	screening
145,T109,Drug 1160 1181	complement inhibitors
146,T110,Drug-Name 1160 1181	complement inhibitors
147,T111,Drug 1196 1206	eculizumab
148,T112,Drug-Name 1196 1206	eculizumab
149,T113,Eq-Comparison 1136 1144	previous
150,T114,Eq-Temporal-Period 1136 1144	previous
151,T115,Procedure 1145 1154	treatment
152,T74,Negation 570 579	untreated
153,T75,Organism 827 841	N meningitidis
154,T116,Organism-Name 827 841	N meningitidis
155,T117,Modifier 470 483	meningococcal
156,T118,Procedure 570 579	untreated
157,A1,Eq-Operator-Value T11 GTEQ
158,A2,Eq-Operator-Value T12 LTEQ
159,A3,Eq-Operator-Value T13 GTEQ
160,A4,Eq-Operator-Value T14 LTEQ
161,A6,Eq-Operator-Value T16 LTEQ
162,A7,Eq-Operator-Value T17 LTEQ
163,A8,Eq-Operator-Value T18 LTEQ
164,A9,Eq-Temporal-Unit-Value T19 month
165,A10,Eq-Temporal-Unit-Value T20 day
166,A11,Eq-Temporal-Unit-Value T21 year
167,A12,Eq-Temporal-Unit-Value T22 year
168,A13,Eq-Temporal-Unit-Value T23 month
169,A14,Eq-Temporal-Unit-Value T24 week
170,A15,Eq-Temporal-Unit-Value T25 week
171,A16,Eq-Temporal-Unit-Value T26 month
172,A17,Eq-Operator-Value T44 GTEQ
173,A19,Eq-Operator-Value T53 BETWEEN
174,A21,Observation-Type-Value E20 clinical-score
175,A25,Eq-Temporal-Period-Value T73 present
176,A26,Eq-Temporal-Period-Value T78 past
177,A28,Eq-Temporal-Period-Value T92 past
178,A30,Eq-Temporal-Period-Value T99 past
179,A33,Eq-Temporal-Period-Value T114 past
180,R1,Equivalent-To Arg1:E6 Arg2:E4
181,R2,Treatment-For Arg1:E23 Arg2:E3
182,R4,Treatment-For Arg1:E27 Arg2:E5
183,R6,Treatment-For Arg1:E43 Arg2:E39
184,R7,Example-Of Arg1:E63 Arg2:E62
185,R8,Using Arg1:E65 Arg2:E62
186,R3,Caused-By Arg1:E5 Arg2:E25
187,R9,Caused-By Arg1:E52 Arg2:E35
188,R5,Treatment-For Arg1:E67 Arg2:E32
189,R10,Before Arg1:E4 Arg2:E2
190,R11,During Arg1:E16 Arg2:E18
191,R12,During Arg1:E20 Arg2:E21
192,R14,Or Arg1:E33 Arg2:E34
193,R15,Or Arg1:E38 Arg2:E39
194,R16,Before Arg1:E12 Arg2:E41
195,R17,And Arg1:E43 Arg2:E45
196,R18,Before Arg1:E49 Arg2:E50
197,R19,Before Arg1:E13 Arg2:E55
198,R20,Before Arg1:E14 Arg2:E57
199,R21,Before Arg1:E15 Arg2:E60
200,A5,Observation-Type-Value E16 clinical-score
201,R13,Before Arg1:E11 Arg2:E26
0,E1,Condition:T1 Name:T2 Acuteness:T68
1,E3,Condition:T3 Name:T4 Temporality:E2
2,E5,Condition:T5 Name:T6 Temporality:E2
3,E7,Condition:T7 Name:T8
4,E9,Condition:T9 Name:T10
5,E11,Condition:T11 Name:T12 Severity:T110
6,E13,Condition:T13 Name:T14
7,E15,Condition:T15 Name:T16
8,E17,Condition:T17 Name:T18 Stage:E43
9,E19,Condition:T19 Name:T20 Stability:T97
10,E21,Condition:T21 Name:T22
11,E23,Procedure:T23 Name:T24
12,E25,Procedure:T25 Name:T26
13,E27,Condition:T27 Name:T28
14,E28,Age:T39 Numeric-Filter:E29
15,E29,Eq-Comparison:T47 Operator:T30 Temporal-Unit:T36 Value:T41
16,E30,Eq-Comparison:T48 Operator:T31 Temporal-Unit:T37 Value:T42
17,E31,Eq-Comparison:T49 Operator:T32 Value:T45 Unit:T90
18,E32,Eq-Comparison:T50 Operator:T33 Value:T46 Value2:T102 Unit:T38
19,E2,Eq-Comparison:T51 Temporal-Period:T52
20,E6,Condition:T54 Name:T55 Severity:T56
21,E8,Modifier:T57 Modifies:T55
22,E10,Modifier:T58 Modifies:T55
23,E14,Condition:T60 Name:T61 Temporality:E18
24,E18,Eq-Comparison:T63 Operator:T29 Temporal-Period:T64 Value:T65 Temporal-Unit:T34
25,E20,Eq-Comparison:T66 Value:T40 Temporal-Unit:T35
26,E26,Negation:T70
27,E34,Condition:T72 Name:T73
28,E35,Condition:T74 Name:T75
29,E36,Condition:T76 Name:T77 Severity:T78
30,E38,Procedure:T80 Name:T81 Temporality:E30
31,E39,Procedure:T82 Name:T83
32,E40,Modifier:T84 Modifies:T83
33,E42,Modifier:T86 Modifies:T18
34,E43,Eq-Comparison:T87 Value:T43 Value2:T44
35,E44,Observation:T88 Name:T89 Numeric-Filter:E31
36,E45,Condition:T91 Name:T92 Severity:T94
37,E47,Modifier:T96 Modifies:E19
38,E49,Observation:T99 Name:T100 Stability:T101 Numeric-Filter:E32
39,E50,Condition:T103 Name:T104 Temporality:E52
40,E52,Eq-Comparison:T106 Temporal-Period:T107
41,E53,Modifier:T108 Modifies:T16
42,E54,Modifier:T109 Modifies:T12
43,E55,Assertion:T111 Asserted:E23
44,T1,Condition 185 191	stroke
45,T2,Condition-Name 185 191	stroke
46,T3,Condition 46 52	stroke
47,T4,Condition-Name 46 52	stroke
48,T5,Condition 53 56	TIA
49,T6,Condition-Name 53 56	TIA
50,T7,Condition 425 444	atrial fibrillation
51,T8,Condition-Name 425 444	atrial fibrillation
52,T9,Condition 446 457	arrhythmias
53,T10,Condition-Name 446 457	arrhythmias
54,T11,Condition 842 864	vaso-occlusive disease
55,T12,Condition-Name 842 864	vaso-occlusive disease
56,T13,Condition 735 753	Bleeding diathesis
57,T14,Condition-Name 735 753	Bleeding diathesis
58,T15,Condition 784 798	venous disease
59,T16,Condition-Name 784 798	venous disease
60,T17,Condition 572 585	heart failure
61,T18,Condition-Name 572 585	heart failure
62,T19,Condition 685 697	hypertension
63,T20,Condition-Name 685 697	hypertension
64,T21,Condition 895 910	aortic aneurysm
65,T22,Condition-Name 895 910	aortic aneurysm
66,T23,Procedure 933 948	surgical repair
67,T24,Procedure-Name 933 948	surgical repair
68,T25,Procedure 912 922	dissection
69,T26,Procedure-Name 912 922	dissection
70,T27,Condition 954 963	Pregnancy
71,T28,Condition-Name 954 963	Pregnancy
72,T29,Eq-Operator 121 127	within
73,T30,Eq-Operator 376 377	>
74,T31,Eq-Operator 464 470	Within
75,T32,Eq-Operator 620 621	<
76,T33,Eq-Operator 715 716	>
77,T34,Eq-Temporal-Unit 143 149	months
78,T35,Eq-Temporal-Unit 167 172	weeks
79,T36,Eq-Temporal-Unit 380 385	years
80,T37,Eq-Temporal-Unit 473 478	weeks
81,T38,Eq-Unit 724 728	mmHg
82,T39,Age 372 375	Age
83,T40,Eq-Value 165 166	3
84,T41,Eq-Value 377 379	21
85,T42,Eq-Value 471 472	2
86,T43,Eq-Value 602 603	3
87,T44,Eq-Value 607 608	4
88,T45,Eq-Value 621 623	30
89,T46,Eq-Value 716 719	160
90,T47,Eq-Comparison 376 385	>21 years
91,T48,Eq-Comparison 464 478	Within 2 weeks
92,T49,Eq-Comparison 620 624	<30%
93,T50,Eq-Comparison 715 728	>160/100 mmHg
94,T51,Eq-Comparison 39 45	recent
95,T52,Eq-Temporal-Period 39 45	recent
96,T54,Condition 68 92	stenosis of intracranial
97,T55,Condition-Name 68 92	stenosis of intracranial
98,T56,Severity 61 67	severe
99,T57,Modifier 93 96	ICA
100,T58,Modifier 100 103	MCA
101,T60,Condition 108 120	impaired CVR
102,T61,Condition-Name 108 120	impaired CVR
103,T63,Eq-Comparison 121 149	within previous three months
104,T64,Eq-Temporal-Period 128 136	previous
105,T65,Eq-Value 137 142	three
106,T66,Eq-Comparison 165 172	3 weeks
107,T68,Acuteness 179 184	acute
108,T70,Negation 154 157	not
109,T72,Condition 242 270	long-standing fixed-stenosis
110,T73,Condition-Name 242 270	long-standing fixed-stenosis
111,T74,Condition 290 331	partially recanalized intracranial artery
112,T75,Condition-Name 290 331	partially recanalized intracranial artery
113,T76,Condition 356 364	stenosis
114,T77,Condition-Name 356 364	stenosis
115,T78,Severity 349 355	severe
116,T80,Procedure 482 505	cardiac catheterization
117,T81,Procedure-Name 482 505	cardiac catheterization
118,T82,Procedure 509 526	arterial puncture
119,T83,Procedure-Name 509 526	arterial puncture
120,T84,Modifier 530 551	femoral puncture site
121,T86,Modifier 558 571	Decompensated
122,T87,Eq-Comparison 602 608	3 or 4
123,T88,Observation 614 619	LV EF
124,T89,Observation-Name 614 619	LV EF
125,T90,Eq-Unit 623 624	%
126,T91,Condition 649 651	AR
127,T92,Condition-Name 649 651	AR
128,T93,Severity 630 638	Moderate
129,T94,Severity 642 648	severe
130,T96,Modifier 672 684	uncontrolled
131,T97,Stability 657 667	Persistent
132,T99,Observation 699 701	BP
133,T100,Observation-Name 699 701	BP
134,T101,Stability 702 714	persistently
135,T102,Eq-Value 720 723	100
136,T103,Condition 766 782	thrombophlebitis
137,T104,Condition-Name 766 782	thrombophlebitis
138,T106,Eq-Comparison 759 765	Active
139,T107,Eq-Temporal-Period 759 765	Active
140,T108,Modifier 802 813	lower limbs
141,T109,Modifier 826 841	lower extremity
142,T110,Severity 819 825	Severe
143,T111,Assertion 923 932	requiring
144,A1,Eq-Operator-Value T29 LTEQ
145,A2,Eq-Operator-Value T30 GT
146,A3,Eq-Operator-Value T31 LTEQ
147,A4,Eq-Operator-Value T32 LT
148,A5,Eq-Operator-Value T33 GT
149,A6,Eq-Temporal-Unit-Value T34 month
150,A7,Eq-Temporal-Unit-Value T35 week
151,A8,Eq-Temporal-Unit-Value T36 year
152,A9,Eq-Temporal-Unit-Value T37 week
153,A10,Eq-Temporal-Period-Value T52 recent
